id,created_at,text
1307301209955500032,2020-09-19 12:51:11,b'InSight sol 644 (2020-09-17) low -96.0\xc2\xbaC (-140.9\xc2\xbaF) high -14.3\xc2\xbaC (6.2\xc2\xbaF)\nwinds from the WNW at 6.2 m/s (13.8 mph) g\xe2\x80\xa6 https://t.co/8sXGg3xPYV'
1306697225972731905,2020-09-17 20:51:10,b'InSight sol 643 (2020-09-17) low -95.7\xc2\xbaC (-140.2\xc2\xbaF) high -15.0\xc2\xbaC (5.0\xc2\xbaF)\nwinds from the WNW at 7.3 m/s (16.3 mph) g\xe2\x80\xa6 https://t.co/yIH99DYIPY'
1306576432324390916,2020-09-17 12:51:11,b'InSight sol 642 (2020-09-15) low -94.7\xc2\xbaC (-138.5\xc2\xbaF) high -15.6\xc2\xbaC (4.0\xc2\xbaF)\nwinds from the WNW at 7.2 m/s (16.1 mph) g\xe2\x80\xa6 https://t.co/fX4maKtvel'
1306214045524152321,2020-09-16 12:51:11,b'InSight sol 641 (2020-09-15) low -95.4\xc2\xbaC (-139.7\xc2\xbaF) high -12.6\xc2\xbaC (9.3\xc2\xbaF)\nwinds from the WNW at 5.8 m/s (13.1 mph) g\xe2\x80\xa6 https://t.co/2FT3f8oqkh'
1305730853532827648,2020-09-15 04:51:09,b'InSight sol 640 (2020-09-13) low -94.8\xc2\xbaC (-138.7\xc2\xbaF) high -7.4\xc2\xbaC (18.7\xc2\xbaF)\nwinds from the WNW at 5.0 m/s (11.3 mph) g\xe2\x80\xa6 https://t.co/8ecIKfvVN2'
1305247672098533376,2020-09-13 20:51:10,b'InSight sol 639 (2020-09-13) low -95.6\xc2\xbaC (-140.1\xc2\xbaF) high -10.4\xc2\xbaC (13.3\xc2\xbaF)\nwinds from the W at 5.3 m/s (11.9 mph) gu\xe2\x80\xa6 https://t.co/DHyiWoXESJ'
1305247655141027845,2020-09-13 20:51:05,b'InSight sol 638 (2020-09-11) low -94.7\xc2\xbaC (-138.5\xc2\xbaF) high -14.9\xc2\xbaC (5.2\xc2\xbaF)\npressure at 7.70 hPa'
1304100127146156032,2020-09-10 16:51:13,b'InSight sol 636 (2020-09-10) low -94.6\xc2\xbaC (-138.2\xc2\xbaF) high -17.1\xc2\xbaC (1.2\xc2\xbaF)\nwinds from the W at 7.3 m/s (16.4 mph) gus\xe2\x80\xa6 https://t.co/G9khKpYvud'
1303737734817894402,2020-09-09 16:51:12,b'InSight sol 635 (2020-09-09) low -95.2\xc2\xbaC (-139.3\xc2\xbaF) high -16.5\xc2\xbaC (2.4\xc2\xbaF)\nwinds from the WNW at 7.9 m/s (17.6 mph) g\xe2\x80\xa6 https://t.co/F4TAfOIow9'
1303670541610553344,2020-09-09 12:24:12,b'InSight sol 634 (2020-09-07) low -94.6\xc2\xbaC (-138.2\xc2\xbaF) high -16.1\xc2\xbaC (3.0\xc2\xbaF)\nwinds from the WNW at 6.7 m/s (15.0 mph) g\xe2\x80\xa6 https://t.co/LIl5I3j6Ui'
1303652591134486533,2020-09-09 11:12:53,"b""RT @rtphokie: Thermal image of @NASAPersevere's recently fueled multi-mission radioisotope thermoelectric generator. Image: Ralph Lorenz/DO\xe2\x80\xa6"""
1303538638513418240,2020-09-09 03:40:04,b'https://t.co/MPEQ1np7cA'
1295161211592552449,2020-08-17 00:51:10,b'InSight sol 611 (2020-08-15) low -93.8\xc2\xbaC (-136.9\xc2\xbaF) high -15.9\xc2\xbaC (3.4\xc2\xbaF)\nwinds from the WNW at 7.3 m/s (16.3 mph) g\xe2\x80\xa6 https://t.co/Az0wAiRAJR'
1294436443109154816,2020-08-15 00:51:12,b'InSight sol 610 (2020-08-14) low -93.8\xc2\xbaC (-136.8\xc2\xbaF) high -16.8\xc2\xbaC (1.7\xc2\xbaF)\nwinds from the W at 6.5 m/s (14.5 mph) gus\xe2\x80\xa6 https://t.co/EhftVESLTv'
1294134488226643968,2020-08-14 04:51:20,b'InSight sol 609 (2020-08-13) low -93.2\xc2\xbaC (-135.7\xc2\xbaF) high -18.2\xc2\xbaC (-0.7\xc2\xbaF)\nwinds from the WNW at 8.1 m/s (18.2 mph)\xe2\x80\xa6 https://t.co/pbjckpaggy'
1293892870278176768,2020-08-13 12:51:14,b'InSight sol 608 (2020-08-11) low -93.0\xc2\xbaC (-135.5\xc2\xbaF) high -19.5\xc2\xbaC (-3.1\xc2\xbaF)\nwinds from the WNW at 8.5 m/s (19.0 mph)\xe2\x80\xa6 https://t.co/6hdCpeiHvI'
1293470080634945536,2020-08-12 08:51:13,b'InSight sol 607 (2020-08-11) low -93.1\xc2\xbaC (-135.6\xc2\xbaF) high -18.9\xc2\xbaC (-2.1\xc2\xbaF)\nwinds from the WNW at 8.2 m/s (18.4 mph)\xe2\x80\xa6 https://t.co/ZbQ3IOSIIs'
1293107696728780803,2020-08-11 08:51:14,b'InSight sol 606 (2020-08-09) low -94.1\xc2\xbaC (-137.4\xc2\xbaF) high -18.7\xc2\xbaC (-1.6\xc2\xbaF)\nwinds from the WNW at 8.0 m/s (17.8 mph)\xe2\x80\xa6 https://t.co/BdT8ezJWZs'
1292624504158552066,2020-08-10 00:51:12,b'InSight sol 605 (2020-08-09) low -92.7\xc2\xbaC (-134.8\xc2\xbaF) high -18.4\xc2\xbaC (-1.1\xc2\xbaF)\nwinds from the WNW at 8.8 m/s (19.7 mph)\xe2\x80\xa6 https://t.co/bCgIdXepe7'
1292382900315398144,2020-08-09 08:51:09,b'InSight sol 604 (2020-08-07) low -91.7\xc2\xbaC (-133.1\xc2\xbaF) high -16.3\xc2\xbaC (2.6\xc2\xbaF)\nwinds from the WNW at 8.1 m/s (18.2 mph) g\xe2\x80\xa6 https://t.co/HCqyXKoFGS'
1291899735419346944,2020-08-08 00:51:13,b'InSight sol 603 (2020-08-07) low -91.3\xc2\xbaC (-132.4\xc2\xbaF) high -12.2\xc2\xbaC (10.0\xc2\xbaF)\nwinds from the W at 6.6 m/s (14.8 mph) gu\xe2\x80\xa6 https://t.co/WsmwGPwEcz'
1291597742586945538,2020-08-07 04:51:13,b'InSight sol 602 (2020-08-05) low -91.5\xc2\xbaC (-132.6\xc2\xbaF) high -9.5\xc2\xbaC (14.9\xc2\xbaF)\nwinds from the W at 5.4 m/s (12.2 mph) gus\xe2\x80\xa6 https://t.co/73YN3Oa6OA'
1291174959063203840,2020-08-06 00:51:13,b'InSight sol 601 (2020-08-05) low -91.6\xc2\xbaC (-132.9\xc2\xbaF) high -10.6\xc2\xbaC (12.9\xc2\xbaF)\nwinds from the W at 6.0 m/s (13.4 mph) gu\xe2\x80\xa6 https://t.co/Ms4ThGyNkH'
1290933482508685313,2020-08-05 08:51:41,b'InSight sol 600 (2020-08-03) low -107.6\xc2\xbaC (-161.7\xc2\xbaF) high -5.7\xc2\xbaC (21.7\xc2\xbaF)\nwinds from the W at 5.6 m/s (12.5 mph) gu\xe2\x80\xa6 https://t.co/HgdWpTQJEG'
1290571008273977344,2020-08-04 08:51:20,b'InSight sol 599 (2020-08-02) low -91.8\xc2\xbaC (-133.2\xc2\xbaF) high -42.6\xc2\xbaC (-44.8\xc2\xbaF)\nwinds from the WNW at 5.1 m/s (11.5 mph)\xe2\x80\xa6 https://t.co/2lDpWyd0Fz'
1290148195507478533,2020-08-03 04:51:14,b'InSight sol 598 (2020-08-01) low -91.6\xc2\xbaC (-132.9\xc2\xbaF) high -15.1\xc2\xbaC (4.8\xc2\xbaF)\nwinds from the WNW at 7.1 m/s (15.8 mph) g\xe2\x80\xa6 https://t.co/tptRmaUKe8'
1289604633636163584,2020-08-01 16:51:19,b'InSight sol 597 (2020-08-01) low -91.0\xc2\xbaC (-131.8\xc2\xbaF) high -16.9\xc2\xbaC (1.6\xc2\xbaF)\nwinds from the WNW at 8.0 m/s (17.9 mph) g\xe2\x80\xa6 https://t.co/OsNTMYs2tN'
1289604604271894529,2020-08-01 16:51:12,b'InSight sol 596 (2020-07-30) low -90.7\xc2\xbaC (-131.3\xc2\xbaF) high -15.4\xc2\xbaC (4.3\xc2\xbaF)\nwinds from the WNW at 7.7 m/s (17.3 mph) g\xe2\x80\xa6 https://t.co/rVISQWZPqi'
1289242234232045568,2020-07-31 16:51:16,b'InSight sol 595 (2020-07-29) low -91.9\xc2\xbaC (-133.5\xc2\xbaF) high -12.9\xc2\xbaC (8.7\xc2\xbaF)\nwinds from the WNW at 7.0 m/s (15.6 mph) g\xe2\x80\xa6 https://t.co/bmm78bJ7eD'
1288648048822951937,2020-07-30 01:30:11,"b'RT @esaoperations: A mysteriously long, thin cloud has again appeared over the 20-km high Arsia Mons volcano on Mars, revealed in images ca\xe2\x80\xa6'"
1288457045524520963,2020-07-29 12:51:12,b'InSight sol 594 (2020-07-28) low -91.8\xc2\xbaC (-133.2\xc2\xbaF) high -16.6\xc2\xbaC (2.2\xc2\xbaF)\nwinds from the WNW at 8.0 m/s (17.8 mph) g\xe2\x80\xa6 https://t.co/BVFpxLfMnW'
1288094656065081345,2020-07-28 12:51:12,b'InSight sol 593 (2020-07-27) low -91.8\xc2\xbaC (-133.2\xc2\xbaF) high -16.0\xc2\xbaC (3.3\xc2\xbaF)\nwinds from the WNW at 6.5 m/s (14.4 mph) g\xe2\x80\xa6 https://t.co/8n7UOFfFS9'
1288094639791251456,2020-07-28 12:51:08,b'InSight sol 592 (2020-07-26) low -92.0\xc2\xbaC (-133.6\xc2\xbaF) high -15.1\xc2\xbaC (4.8\xc2\xbaF)\nwinds from the WNW at 6.8 m/s (15.2 mph) g\xe2\x80\xa6 https://t.co/cOTnaxO0cU'
1287551096643231744,2020-07-27 00:51:17,b'InSight sol 591 (2020-07-25) low -91.2\xc2\xbaC (-132.2\xc2\xbaF) high -15.5\xc2\xbaC (4.2\xc2\xbaF)\nwinds from the WNW at 7.5 m/s (16.9 mph) g\xe2\x80\xa6 https://t.co/ltdeIvPlgw'
1287369877326618624,2020-07-26 12:51:11,b'InSight sol 590 (2020-07-24) low -90.0\xc2\xbaC (-129.9\xc2\xbaF) high -13.8\xc2\xbaC (7.2\xc2\xbaF)\nwinds from the WNW at 6.5 m/s (14.5 mph) g\xe2\x80\xa6 https://t.co/XGxQJXwDah'
1286645103658926080,2020-07-24 12:51:12,b'InSight sol 589 (2020-07-23) low -90.1\xc2\xbaC (-130.2\xc2\xbaF) high -13.1\xc2\xbaC (8.4\xc2\xbaF)\nwinds from the W at 5.7 m/s (12.8 mph) gus\xe2\x80\xa6 https://t.co/kksY4gtqjB'
1286394135914610688,2020-07-23 20:13:56,b'dun-dun-dun dah dah dah-dah dah\n2020-07-30T07:50:00-04:00\nhttps://t.co/rtOAMRPPLT https://t.co/geKG1Qdq3q'
1286282713067069441,2020-07-23 12:51:11,b'InSight sol 588 (2020-07-22) low -89.2\xc2\xbaC (-128.6\xc2\xbaF) high -11.0\xc2\xbaC (12.2\xc2\xbaF)\nwinds from the W at 5.7 m/s (12.7 mph) gu\xe2\x80\xa6 https://t.co/TBRsMq07vF'
1285980720616398848,2020-07-22 16:51:10,b'InSight sol 587 (2020-07-21) low -89.2\xc2\xbaC (-128.5\xc2\xbaF) high -9.8\xc2\xbaC (14.3\xc2\xbaF)\nwinds from the WNW at 5.3 m/s (11.8 mph) g\xe2\x80\xa6 https://t.co/5D0mN84peD'
1285739126470385665,2020-07-22 00:51:10,b'InSight sol 586 (2020-07-20) low -131.8\xc2\xbaC (-205.2\xc2\xbaF) high -7.1\xc2\xbaC (19.2\xc2\xbaF)\nwinds from the WNW at 3.8 m/s (8.4 mph) g\xe2\x80\xa6 https://t.co/9FxpqT0Al0'
1285721212199600128,2020-07-21 23:39:59,"b""RT @JPMajor: The first color image from the surface of #Mars, captured by NASA's Viking 1 lander #OTD on July 21, 1976. On the left here is\xe2\x80\xa6"""
1285195547003977728,2020-07-20 12:51:10,b'InSight sol 585 (2020-07-19) low -89.2\xc2\xbaC (-128.5\xc2\xbaF) high -12.0\xc2\xbaC (10.3\xc2\xbaF)\nwinds from the W at 6.2 m/s (13.9 mph) gu\xe2\x80\xa6 https://t.co/TH9GoNrXdQ'
1284953958625226753,2020-07-19 20:51:11,b'InSight sol 584 (2020-07-18) low -89.1\xc2\xbaC (-128.4\xc2\xbaF) high -12.3\xc2\xbaC (9.9\xc2\xbaF)\nwinds from the WNW at 5.8 m/s (12.9 mph) g\xe2\x80\xa6 https://t.co/cZg2xZX3FM'
1284410375031664642,2020-07-18 08:51:11,b'InSight sol 583 (2020-07-17) low -89.0\xc2\xbaC (-128.3\xc2\xbaF) high -7.2\xc2\xbaC (19.0\xc2\xbaF)\nwinds from the W at 5.4 m/s (12.1 mph) gus\xe2\x80\xa6 https://t.co/Spt9cmUSjj'
1284289582373183488,2020-07-18 00:51:12,b'InSight sol 582 (2020-07-16) low -89.1\xc2\xbaC (-128.4\xc2\xbaF) high -4.6\xc2\xbaC (23.8\xc2\xbaF)\npressure at 7.80 hPa https://t.co/7ZhpeYCdk3'
1284289564367114245,2020-07-18 00:51:07,b'InSight sol 581 (2020-07-15) low -88.7\xc2\xbaC (-127.7\xc2\xbaF) high -10.1\xc2\xbaC (13.8\xc2\xbaF)\nwinds from the WNW at 6.2 m/s (13.9 mph)\xe2\x80\xa6 https://t.co/mzUjPdFJD9'
1283323204757594121,2020-07-15 08:51:09,b'InSight sol 580 (2020-07-14) low -88.8\xc2\xbaC (-127.8\xc2\xbaF) high -8.4\xc2\xbaC (16.8\xc2\xbaF)\nwinds from the WNW at 5.9 m/s (13.3 mph) g\xe2\x80\xa6 https://t.co/zHCutwQCPo'
1283124901633822723,2020-07-14 19:43:10,b'InSight sol 579 (2020-07-13) low -88.5\xc2\xbaC (-127.4\xc2\xbaF) high -3.7\xc2\xbaC (25.4\xc2\xbaF)\nwinds from the WNW at 5.0 m/s (11.2 mph) g\xe2\x80\xa6 https://t.co/TzpLdMsPIu'
1282598438593601536,2020-07-13 08:51:11,b'InSight sol 578 (2020-07-12) low -88.3\xc2\xbaC (-126.9\xc2\xbaF) high -5.2\xc2\xbaC (22.7\xc2\xbaF)\nwinds from the WNW at 5.0 m/s (11.1 mph) g\xe2\x80\xa6 https://t.co/HgszuhehkH'
1279227627069485059,2020-07-04 01:36:47,"b'RT @rtphokie: Next time a launch attempt is scrubbed for weather at @NASAKennedy, remember this image.'"
1278370833065562114,2020-07-01 16:52:12,b'InSight sol 566 (2020-06-29) low -88.4\xc2\xbaC (-127.1\xc2\xbaF) high -4.2\xc2\xbaC (24.4\xc2\xbaF)\nwinds from the WNW at 5.1 m/s (11.5 mph) g\xe2\x80\xa6 https://t.co/8kc8XdIzwn'
1278360886818885637,2020-07-01 16:12:40,"b""RT @airandspace: It's our birthday! On this day in 1976, a signal from the Viking 1 spacecraft orbiting Mars triggered the ribbon cutting a\xe2\x80\xa6"""
1278114850401591297,2020-06-30 23:55:01,b'Looking forward to getting another set of weather instruments on Mars https://t.co/o41Y4a5JC5'
1278068725619593216,2020-06-30 20:51:44,b'InSight sol 565 (2020-06-28) low -89.6\xc2\xbaC (-129.3\xc2\xbaF) high -5.0\xc2\xbaC (22.9\xc2\xbaF)\nwinds from the WNW at 4.5 m/s (10.0 mph) g\xe2\x80\xa6 https://t.co/nvp66BpENu'
1277283412705972226,2020-06-28 16:51:11,b'InSight sol 564 (2020-06-28) low -89.3\xc2\xbaC (-128.8\xc2\xbaF) high -4.3\xc2\xbaC (24.2\xc2\xbaF)\nwinds from the SSW at 5.0 m/s (11.3 mph) g\xe2\x80\xa6 https://t.co/guK7yMd6X0'
1276921019371053056,2020-06-27 16:51:09,b'InSight sol 563 (2020-06-27) low -89.5\xc2\xbaC (-129.1\xc2\xbaF) high -3.9\xc2\xbaC (25.0\xc2\xbaF)\nwinds from the SW at 5.5 m/s (12.3 mph) gu\xe2\x80\xa6 https://t.co/uO4i480MVt'
1276921005135593473,2020-06-27 16:51:06,b'InSight sol 562 (2020-06-25) low -89.5\xc2\xbaC (-129.2\xc2\xbaF) high -13.3\xc2\xbaC (8.1\xc2\xbaF)\nwinds from the WNW at 7.0 m/s (15.6 mph) g\xe2\x80\xa6 https://t.co/rvxZW1OfZT'
1276196259968229377,2020-06-25 16:51:13,b'InSight sol 561 (2020-06-25) low -89.7\xc2\xbaC (-129.5\xc2\xbaF) high -2.9\xc2\xbaC (26.8\xc2\xbaF)\nwinds from the W at 5.7 m/s (12.8 mph) gus\xe2\x80\xa6 https://t.co/740msxT86W'
1276075444023025666,2020-06-25 08:51:08,b'InSight sol 560 (2020-06-23) low -91.4\xc2\xbaC (-132.5\xc2\xbaF) high -11.5\xc2\xbaC (11.3\xc2\xbaF)\nwinds from the WNW at 6.4 m/s (14.3 mph)\xe2\x80\xa6 https://t.co/zepMmRATCu'
1275471479996645376,2020-06-23 16:51:12,b'InSight sol 559 (2020-06-22) low -90.7\xc2\xbaC (-131.2\xc2\xbaF) high -2.8\xc2\xbaC (27.0\xc2\xbaF)\nwinds from the SW at 4.5 m/s (10.0 mph) gu\xe2\x80\xa6 https://t.co/4aso0bHm0R'
1275109094081339394,2020-06-22 16:51:13,b'InSight sol 558 (2020-06-21) low -91.0\xc2\xbaC (-131.8\xc2\xbaF) high -4.9\xc2\xbaC (23.2\xc2\xbaF)\nwinds from the SW at 4.7 m/s (10.4 mph) gu\xe2\x80\xa6 https://t.co/aTYLkH3Ptb'
1274867485876129794,2020-06-22 00:51:09,b'InSight sol 557 (2020-06-21) low -84.1\xc2\xbaC (-119.5\xc2\xbaF) high -1.0\xc2\xbaC (30.3\xc2\xbaF)\nwinds from the WNW at 3.8 m/s (8.5 mph) gu\xe2\x80\xa6 https://t.co/TGPB06oM8F'
1274384316324294657,2020-06-20 16:51:12,b'InSight sol 556 (2020-06-19) low -90.8\xc2\xbaC (-131.4\xc2\xbaF) high -6.5\xc2\xbaC (20.4\xc2\xbaF)\nwinds from the W at 7.3 m/s (16.3 mph) gus\xe2\x80\xa6 https://t.co/lWqPQNgHTi'
1273961521773711363,2020-06-19 12:51:10,b'InSight sol 555 (2020-06-18) low -91.0\xc2\xbaC (-131.8\xc2\xbaF) high -3.5\xc2\xbaC (25.6\xc2\xbaF)\nwinds from the W at 5.2 m/s (11.7 mph) gus\xe2\x80\xa6 https://t.co/u6zV5WsUbG'
1273538752032526337,2020-06-18 08:51:14,b'InSight sol 554 (2020-06-17) low -92.4\xc2\xbaC (-134.3\xc2\xbaF) high -4.0\xc2\xbaC (24.9\xc2\xbaF)\nwinds from the SW at 5.9 m/s (13.2 mph) gu\xe2\x80\xa6 https://t.co/4a2cNi3Fb6'
1273297156674326528,2020-06-17 16:51:13,b'InSight sol 553 (2020-06-16) low -90.8\xc2\xbaC (-131.4\xc2\xbaF) high 0.0\xc2\xbaC (32.1\xc2\xbaF)\nwinds from the SW at 5.0 m/s (11.1 mph) gus\xe2\x80\xa6 https://t.co/xuNpwOQnKu'
1273055556727693313,2020-06-17 00:51:11,b'InSight sol 552 (2020-06-15) low -91.1\xc2\xbaC (-132.0\xc2\xbaF) high -1.9\xc2\xbaC (28.6\xc2\xbaF)\nwinds from the WNW at 4.4 m/s (9.8 mph) gu\xe2\x80\xa6 https://t.co/nck9VucTJ4'
1272693170460033026,2020-06-16 00:51:11,b'InSight sol 551 (2020-06-14) low -92.3\xc2\xbaC (-134.1\xc2\xbaF) high -1.3\xc2\xbaC (29.7\xc2\xbaF)\nwinds from the WNW at 4.2 m/s (9.4 mph) gu\xe2\x80\xa6 https://t.co/LGhxjOIE4a'
1272693155071221760,2020-06-16 00:51:08,b'InSight sol 550 (2020-06-13) low -92.1\xc2\xbaC (-133.7\xc2\xbaF) high 0.9\xc2\xbaC (33.7\xc2\xbaF)\nwinds from the SW at 4.8 m/s (10.6 mph) gus\xe2\x80\xa6 https://t.co/ugtLXGRIMF'
1271967520849879040,2020-06-14 00:47:43,b'How about a little pick-me-up courtesy of these talented young people. https://t.co/dVlsiyqypI'
1271726796002770945,2020-06-13 08:51:10,b'InSight sol 549 (2020-06-12) low -91.8\xc2\xbaC (-133.3\xc2\xbaF) high -1.5\xc2\xbaC (29.3\xc2\xbaF)\nwinds from the SW at 4.5 m/s (10.1 mph) gu\xe2\x80\xa6 https://t.co/lacIXHoHRQ'
1271545615126802434,2020-06-12 20:51:13,b'InSight sol 548 (2020-06-11) low -91.2\xc2\xbaC (-132.1\xc2\xbaF) high -2.8\xc2\xbaC (26.9\xc2\xbaF)\nwinds from the SW at 4.8 m/s (10.8 mph) gu\xe2\x80\xa6 https://t.co/YXWgt5u8Ae'
1271062426532839427,2020-06-11 12:51:12,b'InSight sol 547 (2020-06-10) low -92.2\xc2\xbaC (-133.9\xc2\xbaF) high -1.0\xc2\xbaC (30.1\xc2\xbaF)\nwinds from the SW at 4.5 m/s (10.0 mph) gu\xe2\x80\xa6 https://t.co/ZwVh3e7mLw'
1270911404200136704,2020-06-11 02:51:05,b'Interesting take on the dust storm that ended Oppy\xe2\x80\x99s mission https://t.co/q2t6SuSxzt'
1270838570702553089,2020-06-10 22:01:40,"b'Temperature swings are wild on Mars, data from the Mars Odyssey orbiter shows they are even wilder on Mars\xe2\x80\x99 moon Ph\xe2\x80\xa6 https://t.co/Sgj6kdBem6'"
1270760436351356929,2020-06-10 16:51:12,b'InSight sol 546 (2020-06-09) low -92.7\xc2\xbaC (-134.9\xc2\xbaF) high -6.6\xc2\xbaC (20.1\xc2\xbaF)\nwinds from the WNW at 6.4 m/s (14.4 mph) g\xe2\x80\xa6 https://t.co/kXHLnc5TyP'
1270216845317062658,2020-06-09 04:51:10,b'InSight sol 545 (2020-06-08) low -92.5\xc2\xbaC (-134.5\xc2\xbaF) high -4.9\xc2\xbaC (23.1\xc2\xbaF)\nwinds from the SW at 5.4 m/s (12.1 mph) gu\xe2\x80\xa6 https://t.co/GH7vWPaM3G'
1270096063509286914,2020-06-08 20:51:13,b'InSight sol 544 (2020-06-07) low -92.0\xc2\xbaC (-133.6\xc2\xbaF) high -6.1\xc2\xbaC (21.1\xc2\xbaF)\nwinds from the WNW at 6.6 m/s (14.7 mph) g\xe2\x80\xa6 https://t.co/WJ76CvwCAR'
1269946968782114816,2020-06-08 10:58:46,b'RT @NASAPersevere: Now at the launch complex: the first part of the Atlas V rocket that will lift me up to Mars. The pieces are coming toge\xe2\x80\xa6'
1269673272431521798,2020-06-07 16:51:12,b'InSight sol 543 (2020-06-06) low -92.9\xc2\xbaC (-135.3\xc2\xbaF) high -6.6\xc2\xbaC (20.2\xc2\xbaF)\nwinds from the WNW at 7.2 m/s (16.0 mph) g\xe2\x80\xa6 https://t.co/mGcqXRyS5H'
1269129701097967616,2020-06-06 04:51:14,b'InSight sol 542 (2020-06-05) low -92.2\xc2\xbaC (-134.0\xc2\xbaF) high 0.0\xc2\xbaC (32.0\xc2\xbaF)\nwinds from the SW at 5.2 m/s (11.6 mph) gus\xe2\x80\xa6 https://t.co/ovJd6txKR8'
1268827698350129154,2020-06-05 08:51:11,b'InSight sol 541 (2020-06-04) low -91.8\xc2\xbaC (-133.2\xc2\xbaF) high -1.6\xc2\xbaC (29.2\xc2\xbaF)\nwinds from the SW at 5.4 m/s (12.2 mph) gu\xe2\x80\xa6 https://t.co/DSRR0I6FZL'
1268404913912102912,2020-06-04 04:51:11,b'InSight sol 540 (2020-06-03) low -92.2\xc2\xbaC (-134.0\xc2\xbaF) high 1.6\xc2\xbaC (34.9\xc2\xbaF)\nwinds from the SW at 5.2 m/s (11.6 mph) gus\xe2\x80\xa6 https://t.co/JoYmsQBMyJ'
1268223730431508483,2020-06-03 16:51:14,b'InSight sol 539 (2020-06-02) low -91.9\xc2\xbaC (-133.4\xc2\xbaF) high -4.5\xc2\xbaC (23.9\xc2\xbaF)\nwinds from the WNW at 6.6 m/s (14.7 mph) g\xe2\x80\xa6 https://t.co/jSmkaBnas7'
1267619740941520898,2020-06-02 00:51:12,b'InSight sol 538 (2020-06-01) low -92.0\xc2\xbaC (-133.5\xc2\xbaF) high -3.5\xc2\xbaC (25.7\xc2\xbaF)\nwinds from the SW at 5.7 m/s (12.8 mph) gu\xe2\x80\xa6 https://t.co/A6eC6yESJk'
1267438537139462150,2020-06-01 12:51:09,b'InSight sol 537 (2020-05-30) low -92.7\xc2\xbaC (-134.8\xc2\xbaF) high -1.2\xc2\xbaC (29.9\xc2\xbaF)\nwinds from the WNW at 5.0 m/s (11.1 mph) g\xe2\x80\xa6 https://t.co/cT24xjM14A'
1267317744254541824,2020-06-01 04:51:10,b'InSight sol 536 (2020-05-29) low -91.5\xc2\xbaC (-132.8\xc2\xbaF) high -7.3\xc2\xbaC (18.9\xc2\xbaF)\nwinds from the SW at 5.9 m/s (13.2 mph) gu\xe2\x80\xa6 https://t.co/H5pKRmuG2U'
1266592973690724352,2020-05-30 04:51:11,b'InSight sol 535 (2020-05-29) low -91.3\xc2\xbaC (-132.4\xc2\xbaF) high -2.7\xc2\xbaC (27.2\xc2\xbaF)\nwinds from the SW at 5.2 m/s (11.5 mph) gu\xe2\x80\xa6 https://t.co/wSDp1JEHM4'
1266359135282610176,2020-05-29 13:22:00,b'RT @NASAGoddard: Check out the first map of Mars electric currents.\n\n#viz #data #scicomm #dataviz https://t.co/7z3rFimZnK'
1266290989099974656,2020-05-29 08:51:13,b'InSight sol 534 (2020-05-27) low -92.8\xc2\xbaC (-135.1\xc2\xbaF) high 0.9\xc2\xbaC (33.7\xc2\xbaF)\nwinds from the SW at 4.8 m/s (10.8 mph) gus\xe2\x80\xa6 https://t.co/zqbKA2tbaz'
1265868192649482241,2020-05-28 04:51:10,b'InSight sol 533 (2020-05-27) low -92.8\xc2\xbaC (-135.1\xc2\xbaF) high -6.7\xc2\xbaC (19.9\xc2\xbaF)\nwinds from the SW at 6.4 m/s (14.2 mph) gu\xe2\x80\xa6 https://t.co/4aurA4pfk6'
1265405429816930309,2020-05-26 22:12:19,"b""RT @fcain: Mars doesn't have much of a magnetosphere, but here's a map -  https://t.co/ypsLoO3EFm https://t.co/v6QGHUNZv5"""
1265385053955272706,2020-05-26 20:51:21,b'InSight sol 532 (2020-05-26) low -93.1\xc2\xbaC (-135.7\xc2\xbaF) high -1.1\xc2\xbaC (30.0\xc2\xbaF)\nwinds from the SW at 4.9 m/s (10.9 mph) gu\xe2\x80\xa6 https://t.co/CPfovQFqjD'
1265203829999616000,2020-05-26 08:51:14,b'InSight sol 531 (2020-05-24) low -93.5\xc2\xbaC (-136.2\xc2\xbaF) high -6.1\xc2\xbaC (21.0\xc2\xbaF)\nwinds from the WNW at 5.6 m/s (12.5 mph) g\xe2\x80\xa6 https://t.co/J8OJX2TLJ2'
1264901818217377794,2020-05-25 12:51:08,b'InSight sol 530 (2020-05-23) low -92.6\xc2\xbaC (-134.7\xc2\xbaF) high 0.4\xc2\xbaC (32.7\xc2\xbaF)\nwinds from the SW at 4.7 m/s (10.6 mph) gus\xe2\x80\xa6 https://t.co/FjujGQmZHj'
1264479036975218688,2020-05-24 08:51:09,b'InSight sol 529 (2020-05-22) low -93.2\xc2\xbaC (-135.8\xc2\xbaF) high 0.6\xc2\xbaC (33.1\xc2\xbaF)\nwinds from the WNW at 4.6 m/s (10.3 mph) gu\xe2\x80\xa6 https://t.co/qw9btasYGA'
1263995860079312898,2020-05-23 00:51:11,b'InSight sol 528 (2020-05-22) low -93.5\xc2\xbaC (-136.3\xc2\xbaF) high -5.3\xc2\xbaC (22.4\xc2\xbaF)\nwinds from the SW at 6.3 m/s (14.0 mph) gu\xe2\x80\xa6 https://t.co/hKLoqPz0jV'
1263754261248258048,2020-05-22 08:51:09,b'InSight sol 527 (2020-05-20) low -93.0\xc2\xbaC (-135.5\xc2\xbaF) high 0.8\xc2\xbaC (33.4\xc2\xbaF)\nwinds from the SW at 4.7 m/s (10.4 mph) gus\xe2\x80\xa6 https://t.co/m5WVpl9Dh7'
